transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method,transaction_month,transaction_quarter,transaction_year,month_year,day_of_week,customer_first_purchase_date,days_since_first_purchase
TXN030460,CUST00192,2025-10-15,18:53,46-55,Seattle,WA,14319,Silver,Edibles,Mints 50mg,1,15.55,15.55,Digital Wallet,10,4,2025,2025-10,Wednesday,2024-08-25,416
TXN030461,CUST00192,2025-10-15,11:45,46-55,Seattle,WA,41501,Silver,Vapes,Indica Cart 0.5g,2,34.13,68.26,Digital Wallet,10,4,2025,2025-10,Wednesday,2024-08-25,416
TXN033160,CUST01190,2025-10-15,13:19,56+,Portland,OR,99029,Standard,Flower,Granddaddy Purple,1,38.85,38.85,Digital Wallet,10,4,2025,2025-10,Wednesday,2024-08-17,424
TXN033161,CUST01190,2025-10-15,13:02,56+,Portland,OR,25237,Standard,Vapes,Live Resin Cart 0.5g,1,43.18,43.18,Cash,10,4,2025,2025-10,Wednesday,2024-08-17,424
TXN033162,CUST01190,2025-10-15,12:05,18-25,Portland,OR,99632,Standard,Concentrates,Distillate 1g,1,52.26,52.26,Debit Card,10,4,2025,2025-10,Wednesday,2024-08-17,424
TXN033163,CUST01190,2025-10-15,17:54,56+,Portland,OR,81569,Standard,Topicals,Massage Oil 200mg,1,45.67,45.67,Cash,10,4,2025,2025-10,Wednesday,2024-08-17,424
TXN046390,CUST00928,2025-10-15,16:40,36-45,Los Angeles,CA,98777,Platinum,Flower,Gelato,1,45.54,45.54,Digital Wallet,10,4,2025,2025-10,Wednesday,2024-07-11,461
TXN064960,CUST00740,2025-10-15,14:10,56+,Tucson,AZ,90957,Platinum,Topicals,Bath Bomb 100mg,1,24.05,24.05,Digital Wallet,10,4,2025,2025-10,Wednesday,2024-08-11,430
TXN077780,CUST01165,2025-10-15,19:50,46-55,Boulder,CO,46855,Gold,Vapes,Indica Cart 0.5g,1,33.52,33.52,Debit Card,10,4,2025,2025-10,Wednesday,2024-10-15,365
TXN077781,CUST01165,2025-10-15,13:09,46-55,Boulder,CO,41910,Gold,Accessories,Rolling Papers,1,4.75,4.75,Debit Card,10,4,2025,2025-10,Wednesday,2024-10-15,365
TXN000710,CUST00014,2025-10-16,16:58,36-45,Portland,OR,84928,Standard,Flower,Wedding Cake,1,45.24,45.24,Credit Card,10,4,2025,2025-10,Thursday,2024-07-20,453
TXN000711,CUST00014,2025-10-16,09:28,36-45,Portland,OR,23566,Standard,Accessories,Grinder,1,24.94,24.94,Debit Card,10,4,2025,2025-10,Thursday,2024-07-20,453
TXN012900,CUST00507,2025-10-16,10:17,46-55,Los Angeles,CA,80294,Silver,Vapes,Indica Cart 0.5g,1,33.83,33.83,Credit Card,10,4,2025,2025-10,Thursday,2024-09-19,392
TXN017640,CUST01137,2025-10-16,17:28,56+,Tucson,AZ,11177,Gold,Flower,Girl Scout Cookies,2,40.94,81.88,Digital Wallet,10,4,2025,2025-10,Thursday,2024-07-03,470
TXN017641,CUST01137,2025-10-16,09:40,56+,Tucson,AZ,63013,Gold,Concentrates,Rosin 1g,1,57.07,57.07,Credit Card,10,4,2025,2025-10,Thursday,2024-07-03,470
TXN017642,CUST01137,2025-10-16,13:02,56+,Tucson,AZ,75006,Gold,Accessories,Glass Pipe,1,28.59,28.59,Digital Wallet,10,4,2025,2025-10,Thursday,2024-07-03,470
TXN017643,CUST01137,2025-10-16,16:33,56+,Tucson,AZ,45245,Gold,Flower,Gelato,1,45.15,45.15,Cash,10,4,2025,2025-10,Thursday,2024-07-03,470
TXN021610,CUST00263,2025-10-16,14:16,26-35,Portland,OR,14872,Silver,Edibles,Chocolate Bar 100mg,1,21.9,21.9,Debit Card,10,4,2025,2025-10,Thursday,2024-08-29,413
TXN021611,CUST00263,2025-10-16,17:43,26-35,Portland,OR,48763,Silver,Flower,Granddaddy Purple,1,39.34,39.34,Debit Card,10,4,2025,2025-10,Thursday,2024-08-29,413
TXN021710,CUST00183,2025-10-16,19:33,18-25,Denver,CO,92767,Standard,Edibles,Brownies 100mg,1,19.44,19.44,Credit Card,10,4,2025,2025-10,Thursday,2024-07-24,449
TXN025700,CUST00255,2025-10-16,20:36,26-35,Las Vegas,NV,54888,Platinum,Flower,Blue Dream,1,36.72,36.72,Credit Card,10,4,2025,2025-10,Thursday,2024-11-15,335
TXN036560,CUST01111,2025-10-16,13:19,36-45,Denver,CO,19599,Standard,Vapes,Sativa Cart 0.5g,1,35.62,35.62,Digital Wallet,10,4,2025,2025-10,Thursday,2024-11-08,342
TXN045320,CUST00055,2025-10-16,12:20,46-55,Portland,OR,65554,Standard,Edibles,Chocolate Bar 100mg,2,22.33,44.66,Debit Card,10,4,2025,2025-10,Thursday,2024-07-07,466
TXN048400,CUST00386,2025-10-16,09:15,56+,Portland,OR,66359,Gold,Accessories,Rolling Papers,3,4.97,14.91,Cash,10,4,2025,2025-10,Thursday,2024-07-11,462
TXN060400,CUST00309,2025-10-16,10:44,26-35,Los Angeles,CA,98182,Silver,Accessories,Grinder,1,25.29,25.29,Credit Card,10,4,2025,2025-10,Thursday,2024-09-01,410
TXN061660,CUST00758,2025-10-16,13:37,46-55,Boulder,CO,16826,Standard,Topicals,Bath Bomb 100mg,2,24.96,49.92,Debit Card,10,4,2025,2025-10,Thursday,2025-05-20,149
TXN061661,CUST00758,2025-10-16,16:47,46-55,Boulder,CO,99284,Standard,Edibles,Hard Candy 100mg,1,20.66,20.66,Debit Card,10,4,2025,2025-10,Thursday,2025-05-20,149
TXN061662,CUST00758,2025-10-16,09:21,46-55,Boulder,CO,92716,Standard,Edibles,Brownies 100mg,1,20.05,20.05,Cash,10,4,2025,2025-10,Thursday,2025-05-20,149
TXN063710,CUST00489,2025-10-16,10:17,56+,San Francisco,CA,99446,Standard,Flower,OG Kush,1,41.89,41.89,Cash,10,4,2025,2025-10,Thursday,2024-08-24,418
TXN069410,CUST00296,2025-10-16,19:00,26-35,Las Vegas,NV,11937,Silver,Topicals,Massage Oil 200mg,1,43.47,43.47,Digital Wallet,10,4,2025,2025-10,Thursday,2024-09-23,388
TXN069411,CUST00296,2025-10-16,10:39,26-35,Las Vegas,NV,45348,Silver,Topicals,Massage Oil 200mg,1,44.76,44.76,Digital Wallet,10,4,2025,2025-10,Thursday,2024-09-23,388
TXN073060,CUST00921,2025-10-16,17:44,26-35,Los Angeles,CA,62133,Platinum,Flower,Granddaddy Purple,1,37.15,37.15,Debit Card,10,4,2025,2025-10,Thursday,2024-11-26,324
TXN078800,CUST00803,2025-10-16,17:07,26-35,Tucson,AZ,25063,Platinum,Concentrates,Rosin 1g,3,58.26,174.78,Digital Wallet,10,4,2025,2025-10,Thursday,2024-11-08,342
TXN016400,CUST00060,2025-10-17,10:47,26-35,Denver,CO,10950,Standard,Vapes,Live Resin Cart 0.5g,1,46.49,46.49,Digital Wallet,10,4,2025,2025-10,Friday,2024-08-11,432
TXN016401,CUST00060,2025-10-17,13:40,26-35,Denver,CO,93007,Standard,Vapes,Sativa Cart 0.5g,1,34.05,34.05,Debit Card,10,4,2025,2025-10,Friday,2024-08-11,432
TXN038590,CUST00183,2025-10-17,16:28,36-45,Seattle,WA,65794,Gold,Topicals,THC Balm 200mg,1,35.71,35.71,Cash,10,4,2025,2025-10,Friday,2024-07-24,450
TXN038591,CUST00183,2025-10-17,15:01,18-25,Seattle,WA,15715,Gold,Accessories,Rolling Papers,1,4.76,4.76,Debit Card,10,4,2025,2025-10,Friday,2024-07-24,450
TXN038592,CUST00183,2025-10-17,16:17,36-45,Seattle,WA,15019,Gold,Concentrates,Wax 1g,1,47.59,47.59,Cash,10,4,2025,2025-10,Friday,2024-07-24,450
TXN069340,CUST00586,2025-10-17,18:25,56+,Denver,CO,91703,Standard,Flower,Girl Scout Cookies,1,41.27,41.27,Credit Card,10,4,2025,2025-10,Friday,2024-07-31,443
TXN069830,CUST00901,2025-10-17,11:04,46-55,Denver,CO,73789,Gold,Accessories,Glass Pipe,1,28.93,28.93,Cash,10,4,2025,2025-10,Friday,2024-08-08,435
TXN069831,CUST00901,2025-10-17,11:04,46-55,Denver,CO,76535,Gold,Topicals,Bath Bomb 100mg,1,24.12,24.12,Debit Card,10,4,2025,2025-10,Friday,2024-08-08,435
TXN069832,CUST00901,2025-10-17,17:44,46-55,Denver,CO,97158,Gold,Edibles,Mints 50mg,1,14.26,14.26,Digital Wallet,10,4,2025,2025-10,Friday,2024-08-08,435
TXN070470,CUST00263,2025-10-17,13:29,46-55,Tucson,AZ,98818,Silver,Concentrates,Wax 1g,1,49.09,49.09,Digital Wallet,10,4,2025,2025-10,Friday,2024-08-29,414
TXN070471,CUST00263,2025-10-17,18:25,18-25,Tucson,AZ,68836,Silver,Concentrates,Shatter 1g,1,44.72,44.72,Digital Wallet,10,4,2025,2025-10,Friday,2024-08-29,414
TXN072060,CUST00439,2025-10-17,14:53,46-55,San Francisco,CA,26614,Platinum,Edibles,Mints 50mg,1,15.22,15.22,Digital Wallet,10,4,2025,2025-10,Friday,2025-10-17,0
TXN073140,CUST01088,2025-10-17,10:58,18-25,Portland,OR,12505,Standard,Flower,Wedding Cake,1,43.39,43.39,Cash,10,4,2025,2025-10,Friday,2025-03-21,210
TXN073141,CUST01088,2025-10-17,09:16,26-35,Portland,OR,56250,Standard,Vapes,Hybrid Cart 0.5g,3,35.18,105.53999999999999,Digital Wallet,10,4,2025,2025-10,Friday,2025-03-21,210
TXN073142,CUST01088,2025-10-17,11:33,26-35,Portland,OR,36067,Standard,Topicals,Massage Oil 200mg,1,46.87,46.87,Credit Card,10,4,2025,2025-10,Friday,2025-03-21,210
TXN073143,CUST01088,2025-10-17,11:16,26-35,Portland,OR,81839,Standard,Topicals,CBD Lotion 100mg,1,41.77,41.77,Credit Card,10,4,2025,2025-10,Friday,2025-03-21,210
TXN074270,CUST00042,2025-10-17,13:26,18-25,Los Angeles,CA,38728,Gold,Topicals,THC Balm 200mg,1,36.44,36.44,Credit Card,10,4,2025,2025-10,Friday,2024-07-26,448
TXN074271,CUST00042,2025-10-17,09:59,18-25,Los Angeles,CA,33152,Gold,Accessories,Storage Container,1,15.71,15.71,Debit Card,10,4,2025,2025-10,Friday,2024-07-26,448
TXN001650,CUST00151,2025-10-18,11:05,26-35,San Francisco,CA,42534,Gold,Accessories,Storage Container,1,15.5,15.5,Cash,10,4,2025,2025-10,Saturday,2024-07-14,461
TXN001651,CUST00151,2025-10-18,11:01,26-35,San Francisco,CA,63004,Gold,Concentrates,Distillate 1g,1,55.97,55.97,Cash,10,4,2025,2025-10,Saturday,2024-07-14,461
TXN001652,CUST00151,2025-10-18,10:51,26-35,San Francisco,CA,28322,Gold,Vapes,Disposable Vape,1,29.25,29.25,Digital Wallet,10,4,2025,2025-10,Saturday,2024-07-14,461
TXN008120,CUST01172,2025-10-18,15:16,36-45,Denver,CO,10561,Silver,Concentrates,Live Resin 1g,2,50.84,101.68,Cash,10,4,2025,2025-10,Saturday,2024-09-21,392
TXN018580,CUST01081,2025-10-18,19:49,46-55,Seattle,WA,17477,Platinum,Concentrates,Rosin 1g,2,61.08,122.16,Debit Card,10,4,2025,2025-10,Saturday,2024-07-23,452
TXN018581,CUST01081,2025-10-18,16:39,46-55,Seattle,WA,87961,Platinum,Concentrates,Shatter 1g,1,43.2,43.2,Digital Wallet,10,4,2025,2025-10,Saturday,2024-07-23,452
TXN025640,CUST00905,2025-10-18,19:40,18-25,Las Vegas,NV,93897,Gold,Edibles,Brownies 100mg,2,20.38,40.76,Debit Card,10,4,2025,2025-10,Saturday,2024-10-02,381
TXN027460,CUST01081,2025-10-18,17:54,46-55,Seattle,WA,64173,Silver,Flower,Gelato,1,43.81,43.81,Digital Wallet,10,4,2025,2025-10,Saturday,2024-07-23,452
TXN027461,CUST01081,2025-10-18,18:02,46-55,Seattle,WA,57039,Silver,Vapes,Sativa Cart 0.5g,1,34.94,34.94,Credit Card,10,4,2025,2025-10,Saturday,2024-07-23,452
TXN033800,CUST00319,2025-10-18,16:26,26-35,San Francisco,CA,38694,Standard,Topicals,THC Balm 200mg,1,35.21,35.21,Debit Card,10,4,2025,2025-10,Saturday,2024-08-19,425
TXN033801,CUST00319,2025-10-18,14:28,26-35,San Francisco,CA,23687,Standard,Concentrates,Shatter 1g,1,43.93,43.93,Debit Card,10,4,2025,2025-10,Saturday,2024-08-19,425
TXN036160,CUST00134,2025-10-18,10:19,56+,Boulder,CO,63394,Standard,Accessories,Lighter,1,3.07,3.07,Digital Wallet,10,4,2025,2025-10,Saturday,2024-12-12,310
TXN036161,CUST00134,2025-10-18,20:04,56+,Boulder,CO,86364,Standard,Topicals,THC Balm 200mg,1,36.63,36.63,Credit Card,10,4,2025,2025-10,Saturday,2024-12-12,310
TXN054550,CUST00189,2025-10-18,15:50,26-35,San Francisco,CA,99174,Standard,Concentrates,Rosin 1g,1,57.97,57.97,Debit Card,10,4,2025,2025-10,Saturday,2024-08-22,422
TXN056700,CUST00534,2025-10-18,20:04,18-25,Portland,OR,52754,Standard,Flower,Blue Dream,1,35.3,35.3,Cash,10,4,2025,2025-10,Saturday,2025-02-22,238
TXN056701,CUST00534,2025-10-18,18:12,18-25,Portland,OR,83069,Platinum,Vapes,Sativa Cart 0.5g,2,36.54,73.08,Digital Wallet,10,4,2025,2025-10,Saturday,2025-02-22,238
TXN057240,CUST00486,2025-10-18,11:52,18-25,Boulder,CO,38710,Gold,Edibles,Brownies 100mg,1,20.37,20.37,Digital Wallet,10,4,2025,2025-10,Saturday,2025-07-24,86
TXN067010,CUST00774,2025-10-18,09:38,46-55,Tucson,AZ,41538,Gold,Accessories,Lighter,1,3.14,3.14,Digital Wallet,10,4,2025,2025-10,Saturday,2024-07-18,457
TXN069470,CUST00548,2025-10-18,16:04,36-45,San Diego,CA,62475,Gold,Concentrates,Wax 1g,1,48.89,48.89,Cash,10,4,2025,2025-10,Saturday,2024-07-16,459
TXN074690,CUST00188,2025-10-18,14:23,36-45,Boulder,CO,60061,Gold,Vapes,Sativa Cart 0.5g,1,35.8,35.8,Credit Card,10,4,2025,2025-10,Saturday,2024-09-08,405
TXN074691,CUST00188,2025-10-18,20:31,36-45,Boulder,CO,97243,Gold,Flower,Granddaddy Purple,1,37.92,37.92,Debit Card,10,4,2025,2025-10,Saturday,2024-09-08,405
TXN074692,CUST00188,2025-10-18,09:40,36-45,Boulder,CO,61975,Gold,Concentrates,Rosin 1g,1,61.52,61.52,Digital Wallet,10,4,2025,2025-10,Saturday,2024-09-08,405
TXN074693,CUST00188,2025-10-18,19:12,36-45,Boulder,CO,81509,Gold,Topicals,THC Balm 200mg,2,36.58,73.16,Digital Wallet,10,4,2025,2025-10,Saturday,2024-09-08,405
TXN020340,CUST01057,2025-10-19,15:27,18-25,Portland,OR,68262,Silver,Accessories,Rolling Papers,3,5.07,15.21,Credit Card,10,4,2025,2025-10,Sunday,2024-09-07,407
TXN028380,CUST00035,2025-10-19,15:33,36-45,San Diego,CA,89831,Platinum,Topicals,CBD Lotion 100mg,1,41.72,41.72,Digital Wallet,10,4,2025,2025-10,Sunday,2024-07-24,452
TXN031140,CUST00657,2025-10-19,13:01,18-25,Denver,CO,94022,Platinum,Edibles,Mints 50mg,1,15.44,15.44,Debit Card,10,4,2025,2025-10,Sunday,2024-07-16,460
TXN031141,CUST00657,2025-10-19,16:53,18-25,Denver,CO,53793,Platinum,Accessories,Rolling Papers,1,4.91,4.91,Debit Card,10,4,2025,2025-10,Sunday,2024-07-16,460
TXN031142,CUST00657,2025-10-19,11:09,18-25,Denver,CO,83483,Platinum,Topicals,CBD Lotion 100mg,1,39.37,39.37,Credit Card,10,4,2025,2025-10,Sunday,2024-07-16,460
TXN031143,CUST00657,2025-10-19,14:41,18-25,Denver,CO,73998,Platinum,Vapes,Hybrid Cart 0.5g,1,35.6,35.6,Digital Wallet,10,4,2025,2025-10,Sunday,2024-07-16,460
TXN034000,CUST00971,2025-10-19,13:45,46-55,Seattle,WA,12481,Standard,Edibles,Brownies 100mg,2,20.91,41.82,Cash,10,4,2025,2025-10,Sunday,2024-10-10,374
TXN034001,CUST00971,2025-10-19,11:20,46-55,Seattle,WA,36495,Standard,Flower,Girl Scout Cookies,1,44.0,44.0,Digital Wallet,10,4,2025,2025-10,Sunday,2024-10-10,374
TXN034002,CUST00971,2025-10-19,09:29,46-55,Seattle,WA,97509,Standard,Edibles,Hard Candy 100mg,1,19.62,19.62,Digital Wallet,10,4,2025,2025-10,Sunday,2024-10-10,374
TXN047470,CUST00918,2025-10-19,10:15,46-55,Los Angeles,CA,27895,Standard,Vapes,Sativa Cart 0.5g,1,35.83,35.83,Digital Wallet,10,4,2025,2025-10,Sunday,2024-09-11,403
TXN052170,CUST01048,2025-10-19,14:29,36-45,San Francisco,CA,43175,Silver,Edibles,Hard Candy 100mg,1,20.88,20.88,Credit Card,10,4,2025,2025-10,Sunday,2024-08-20,425
TXN052171,CUST01048,2025-10-19,10:41,36-45,San Francisco,CA,55371,Silver,Flower,Gelato,1,42.71,42.71,Debit Card,10,4,2025,2025-10,Sunday,2024-08-20,425
TXN052172,CUST01048,2025-10-19,10:32,36-45,San Francisco,CA,28141,Silver,Concentrates,Wax 1g,1,48.27,48.27,Cash,10,4,2025,2025-10,Sunday,2024-08-20,425
TXN068420,CUST01049,2025-10-19,13:53,46-55,Boulder,CO,15935,Platinum,Topicals,Bath Bomb 100mg,1,26.25,26.25,Debit Card,10,4,2025,2025-10,Sunday,2024-07-09,467
TXN071360,CUST00144,2025-10-19,20:08,18-25,Las Vegas,NV,57539,Platinum,Topicals,THC Balm 200mg,1,35.48,35.48,Credit Card,10,4,2025,2025-10,Sunday,2024-08-08,437
TXN071361,CUST00144,2025-10-19,16:17,18-25,Las Vegas,NV,90135,Platinum,Flower,Blue Dream,1,35.35,35.35,Credit Card,10,4,2025,2025-10,Sunday,2024-08-08,437
TXN072290,CUST00580,2025-10-19,20:50,18-25,Las Vegas,NV,18166,Gold,Concentrates,Rosin 1g,1,59.51,59.51,Debit Card,10,4,2025,2025-10,Sunday,2024-08-08,437
TXN011050,CUST00258,2025-10-20,09:08,18-25,Phoenix,AZ,23863,Silver,Concentrates,Wax 1g,1,47.28,47.28,Digital Wallet,10,4,2025,2025-10,Monday,2024-08-02,444
TXN014360,CUST00650,2025-10-20,18:28,18-25,Boulder,CO,55971,Gold,Flower,Gelato,1,43.36,43.36,Cash,10,4,2025,2025-10,Monday,2024-07-02,475
TXN014361,CUST00650,2025-10-20,12:41,18-25,Boulder,CO,37257,Gold,Edibles,Cookies 50mg,1,17.67,17.67,Digital Wallet,10,4,2025,2025-10,Monday,2024-07-02,475
TXN014362,CUST00650,2025-10-20,18:54,18-25,Boulder,CO,46406,Gold,Flower,Blue Dream,1,35.5,35.5,Credit Card,10,4,2025,2025-10,Monday,2024-07-02,475
TXN020180,CUST00083,2025-10-20,12:28,36-45,Seattle,WA,56713,Platinum,Concentrates,Wax 1g,1,49.18,49.18,Cash,10,4,2025,2025-10,Monday,2024-07-28,449
TXN028590,CUST00987,2025-10-20,11:17,46-55,Portland,OR,25303,Platinum,Concentrates,Distillate 1g,1,55.25,55.25,Debit Card,10,4,2025,2025-10,Monday,2024-07-28,449
TXN037050,CUST00020,2025-10-20,11:18,26-35,Boulder,CO,54067,Gold,Concentrates,Live Resin 1g,3,48.51,145.53,Digital Wallet,10,4,2025,2025-10,Monday,2025-01-04,289
TXN037051,CUST00020,2025-10-20,17:20,26-35,Boulder,CO,82103,Gold,Flower,Girl Scout Cookies,1,40.12,40.12,Credit Card,10,4,2025,2025-10,Monday,2025-01-04,289
TXN038670,CUST00243,2025-10-20,11:00,18-25,Las Vegas,NV,15165,Silver,Topicals,Bath Bomb 100mg,2,25.01,50.02,Digital Wallet,10,4,2025,2025-10,Monday,2024-08-21,425
TXN038671,CUST00243,2025-10-20,17:36,18-25,Las Vegas,NV,80888,Silver,Vapes,Live Resin Cart 0.5g,1,45.53,45.53,Digital Wallet,10,4,2025,2025-10,Monday,2024-08-21,425
TXN038672,CUST00243,2025-10-20,15:29,18-25,Las Vegas,NV,93751,Silver,Vapes,Hybrid Cart 0.5g,1,35.0,35.0,Debit Card,10,4,2025,2025-10,Monday,2024-08-21,425
TXN040830,CUST01178,2025-10-20,12:40,36-45,Los Angeles,CA,75614,Standard,Flower,Granddaddy Purple,1,39.19,39.19,Debit Card,10,4,2025,2025-10,Monday,2024-08-16,430
TXN040831,CUST01178,2025-10-20,12:24,36-45,Los Angeles,CA,42515,Standard,Vapes,Sativa Cart 0.5g,1,35.02,35.02,Debit Card,10,4,2025,2025-10,Monday,2024-08-16,430
TXN044500,CUST00262,2025-10-20,17:51,26-35,Los Angeles,CA,17767,Gold,Edibles,Hard Candy 100mg,1,20.16,20.16,Debit Card,10,4,2025,2025-10,Monday,2024-08-03,443
TXN044501,CUST00262,2025-10-20,18:58,26-35,Los Angeles,CA,42716,Gold,Concentrates,Distillate 1g,1,53.87,53.87,Cash,10,4,2025,2025-10,Monday,2024-08-03,443
TXN044502,CUST00262,2025-10-20,13:11,26-35,Los Angeles,CA,74724,Gold,Edibles,Cookies 50mg,1,17.66,17.66,Digital Wallet,10,4,2025,2025-10,Monday,2024-08-03,443
TXN048800,CUST00738,2025-10-20,13:54,36-45,Boulder,CO,75945,Platinum,Concentrates,Rosin 1g,1,59.58,59.58,Debit Card,10,4,2025,2025-10,Monday,2025-04-09,194
TXN048801,CUST00738,2025-10-20,20:14,36-45,Boulder,CO,15422,Platinum,Concentrates,Shatter 1g,1,46.76,46.76,Debit Card,10,4,2025,2025-10,Monday,2025-04-09,194
TXN050690,CUST00626,2025-10-20,19:23,36-45,Denver,CO,34037,Platinum,Vapes,Disposable Vape,1,29.18,29.18,Credit Card,10,4,2025,2025-10,Monday,2024-07-20,457
TXN050691,CUST00626,2025-10-20,15:08,36-45,Denver,CO,72637,Platinum,Accessories,Lighter,1,3.15,3.15,Credit Card,10,4,2025,2025-10,Monday,2024-07-20,457
TXN050692,CUST00626,2025-10-20,19:15,36-45,Denver,CO,52659,Platinum,Vapes,Sativa Cart 0.5g,3,34.86,104.58,Credit Card,10,4,2025,2025-10,Monday,2024-07-20,457
TXN050693,CUST00626,2025-10-20,20:46,36-45,Denver,CO,18818,Platinum,Accessories,Lighter,1,2.93,2.93,Digital Wallet,10,4,2025,2025-10,Monday,2024-07-20,457
TXN056360,CUST00612,2025-10-20,13:13,46-55,Seattle,WA,15677,Silver,Topicals,Bath Bomb 100mg,1,25.83,25.83,Credit Card,10,4,2025,2025-10,Monday,2024-07-07,470
TXN064540,CUST00626,2025-10-20,11:06,26-35,Portland,OR,58351,Gold,Flower,Sour Diesel,1,39.83,39.83,Debit Card,10,4,2025,2025-10,Monday,2024-07-20,457
TXN066920,CUST01076,2025-10-20,20:37,26-35,Las Vegas,NV,96128,Gold,Vapes,Sativa Cart 0.5g,1,36.63,36.63,Cash,10,4,2025,2025-10,Monday,2024-07-28,449
TXN066921,CUST01076,2025-10-20,09:21,26-35,Las Vegas,NV,24249,Gold,Concentrates,Rosin 1g,1,62.09,62.09,Cash,10,4,2025,2025-10,Monday,2024-07-28,449
TXN077290,CUST01059,2025-10-20,12:23,26-35,San Francisco,CA,40862,Platinum,Edibles,Gummy Bears 100mg,2,24.21,48.42,Digital Wallet,10,4,2025,2025-10,Monday,2024-07-09,468
TXN077291,CUST01059,2025-10-20,10:14,26-35,San Francisco,CA,71645,Platinum,Concentrates,Distillate 1g,3,52.47,157.41,Cash,10,4,2025,2025-10,Monday,2024-07-09,468
TXN078990,CUST00989,2025-10-20,14:12,26-35,Phoenix,AZ,22767,Gold,Concentrates,Rosin 1g,1,58.84,58.84,Debit Card,10,4,2025,2025-10,Monday,2024-07-28,449
TXN078991,CUST00989,2025-10-20,12:34,18-25,Phoenix,AZ,58569,Gold,Edibles,Cookies 50mg,1,18.7,18.7,Debit Card,10,4,2025,2025-10,Monday,2024-07-28,449
TXN079330,CUST00326,2025-10-20,16:51,46-55,San Diego,CA,59398,Platinum,Accessories,Lighter,1,3.01,3.01,Digital Wallet,10,4,2025,2025-10,Monday,2024-09-03,412
TXN011300,CUST01137,2025-10-21,20:32,18-25,Seattle,WA,43865,Standard,Vapes,Sativa Cart 0.5g,1,36.54,36.54,Credit Card,10,4,2025,2025-10,Tuesday,2024-07-03,475
TXN011301,CUST01137,2025-10-21,14:58,18-25,Seattle,WA,11235,Standard,Flower,Granddaddy Purple,2,38.52,77.04,Cash,10,4,2025,2025-10,Tuesday,2024-07-03,475
TXN011302,CUST01137,2025-10-21,12:21,18-25,Seattle,WA,79482,Standard,Accessories,Rolling Papers,1,5.23,5.23,Cash,10,4,2025,2025-10,Tuesday,2024-07-03,475
TXN011980,CUST00301,2025-10-21,12:19,18-25,Tucson,AZ,25493,Gold,Accessories,Grinder,2,25.93,51.86,Credit Card,10,4,2025,2025-10,Tuesday,2024-07-04,474
TXN011981,CUST00301,2025-10-21,11:57,18-25,Tucson,AZ,93305,Standard,Flower,Girl Scout Cookies,1,42.31,42.31,Cash,10,4,2025,2025-10,Tuesday,2024-07-04,474
TXN018430,CUST00081,2025-10-21,17:52,26-35,Denver,CO,91538,Silver,Topicals,CBD Lotion 100mg,1,38.32,38.32,Credit Card,10,4,2025,2025-10,Tuesday,2024-07-13,465
TXN018431,CUST00081,2025-10-21,19:28,18-25,Denver,CO,99389,Silver,Accessories,Storage Container,1,14.78,14.78,Cash,10,4,2025,2025-10,Tuesday,2024-07-13,465
TXN019470,CUST00083,2025-10-21,16:29,26-35,San Diego,CA,96129,Silver,Concentrates,Wax 1g,3,47.07,141.21,Debit Card,10,4,2025,2025-10,Tuesday,2024-07-28,450
TXN019471,CUST00083,2025-10-21,18:58,26-35,San Diego,CA,56309,Silver,Edibles,Cookies 50mg,2,18.41,36.82,Credit Card,10,4,2025,2025-10,Tuesday,2024-07-28,450
TXN025180,CUST00492,2025-10-21,17:48,36-45,Phoenix,AZ,10971,Gold,Edibles,Cookies 50mg,1,18.21,18.21,Cash,10,4,2025,2025-10,Tuesday,2024-10-20,366
TXN048650,CUST01024,2025-10-21,18:07,26-35,Portland,OR,12734,Gold,Flower,Pineapple Express,1,35.35,35.35,Debit Card,10,4,2025,2025-10,Tuesday,2024-12-20,305
TXN055210,CUST00503,2025-10-21,20:01,26-35,San Diego,CA,54028,Platinum,Concentrates,Shatter 1g,3,45.96,137.88,Credit Card,10,4,2025,2025-10,Tuesday,2024-08-08,439
TXN058240,CUST00544,2025-10-21,13:38,18-25,Tucson,AZ,90814,Silver,Vapes,Disposable Vape,2,30.05,60.1,Cash,10,4,2025,2025-10,Tuesday,2024-08-08,439
TXN058241,CUST00544,2025-10-21,20:17,18-25,Tucson,AZ,83226,Silver,Vapes,Indica Cart 0.5g,1,34.33,34.33,Cash,10,4,2025,2025-10,Tuesday,2024-08-08,439
TXN061240,CUST00592,2025-10-21,12:08,18-25,Phoenix,AZ,83236,Gold,Topicals,Bath Bomb 100mg,1,23.94,23.94,Debit Card,10,4,2025,2025-10,Tuesday,2024-08-28,419
TXN061241,CUST00592,2025-10-21,15:49,18-25,Phoenix,AZ,19794,Gold,Edibles,Cookies 50mg,1,17.3,17.3,Debit Card,10,4,2025,2025-10,Tuesday,2024-08-28,419
TXN061780,CUST00099,2025-10-21,20:38,18-25,Los Angeles,CA,95299,Platinum,Vapes,Indica Cart 0.5g,1,36.0,36.0,Credit Card,10,4,2025,2025-10,Tuesday,2025-01-11,283
TXN061781,CUST00099,2025-10-21,18:20,18-25,Los Angeles,CA,30811,Platinum,Concentrates,Rosin 1g,1,57.07,57.07,Debit Card,10,4,2025,2025-10,Tuesday,2025-01-11,283
